X,Y,DUSTBIN_ID,SUB_ZONE,CAPACITY,PERMANENT,LOCALITY,WARD_ID,TYPE,LATITUDE,LONGITUDE,TIME_ST,Ward,Zone
700399.3976,2805120.85,D1623,Sikraul,1.1,Temporary,"Police Line, Varanasi, UP, India",W034,Dustbin,25.34933,82.99134,21-06-2018,Khajuri,Varunapar
700938.138,2804373.216,D1624,Sikraul,1.1,Temporary,"S10/452-K9, Hakul Ganj, Varanasi, Uttar Pradesh 221001, India",W005,Dustbin,25.34251,82.99658,21-06-2018,Hukulganj,Varunapar
699796.7067,2796528.217,D1625,Nagwa,1.1,Temporary,"Dharmjeet Nagar, Varanasi, UP, India",W031,Dustbin,25.27186,82.98409,21-06-2018,Naria,Bhelupur
700983.1106,2800073.7,D1626,Bhelupur,1.1,Temporary,"Kamachha Road, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.3037,82.99639,21-06-2018,Virdopur,Bhelupur
701946.3561,2797627.193,D1627,Bhelupur,1.1,Temporary,"Nagwa Chauraha, Varanasi, UP, India",W011,Dustbin,25.28149,83.00559,21-06-2018,Nagwa,Bhelupur
699979.6592,2801042.692,D1628,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31258,82.98657,21-06-2018,Shivpurwa,Dashaswamedh
701801.4561,2807032.078,D1629,Sarnath,1.1,Temporary,"Aktha Road, Paharia, Varanasi, Uttar Pradesh. 2 m from Eatery Stall pin-221007 (India)",W035,Dustbin,25.36639,83.00555,21-06-2018,Ramareypur,Varunapar
700114.7405,2800355.519,D1630,Dashaswamedh,1.1,Temporary,"D59/20, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30636,82.98781,21-06-2018,Sigra,Dashaswamedh
700708.1276,2797364.971,D1631,Nagwa,1.1,Temporary,"Madanpura, Varanasi, UP, India",W031,Dustbin,25.27929,82.99326,21-06-2018,Naria,Bhelupur
701806.4,2802604.508,D1632,Jaitpura,1.1,Temporary,"j12/15G 6A, Nati Imli Rd, Dhupchandi, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W058,Dustbin,25.32643,83.00494,21-06-2018,Dhoopchandi,Adampur
701666.5605,2805150.853,D1633,Sarnath,1.1,Temporary,"SA18/127E-1, Panchkoshi Road, Bharat Nagar Colony, Ashok Nagar, Varanasi, Uttar Pradesh 221002, India",W026,Dustbin,25.34943,83.00393,21-06-2018,Paharia,Varunapar
701182.8888,2802615.129,D1634,Chetganj,1.1,Temporary,"S10/55MH1, Jagatganj, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32661,82.99875,21-06-2018,Jagatganj,Dashaswamedh
700549.7583,2806111.436,D1635,Sarnath,1.1,Temporary,"S4/1, Main Ln, Pandeypur, Paharia, Varanasi, Uttar Pradesh 221002, India",W016,Dustbin,25.35825,82.99298,21-06-2018,Pandeypur,Varunapar
700980.0028,2801768.906,D1636,Chetganj,1.1,Temporary,"C20/1-73, Ramakanth Nagar, Chetganj, Varanasi, Uttar Pradesh 221001, India",W024,Dustbin,25.319,82.99661,21-06-2018,Habibpura,Dashaswamedh
700353.3242,2805104.652,D1637,Sikraul,1.1,Temporary,"Police Line, Varanasi, UP, India",W034,Dustbin,25.34919,82.99088,21-06-2018,Khajuri,Varunapar
702951.784,2803247.742,D1638,Jaitpura,1.1,Temporary,"Kaman Garaha, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W078,Dustbin,25.33208,83.01641,21-06-2018,Kamalgaraha,Adampur
698222.5043,2798006.345,D1639,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.28541,82.96868,21-06-2018,Raneepur,Bhelupur
698719.1508,2806883.147,D1640,Sikraul,1.1,Temporary,"Nawalpur Rd, Tulsi Vihar Colony, Narayanpur, Varanasi, Uttar Pradesh 221003, India",W006,Dustbin,25.36546,82.97491,21-06-2018,Sarsauli,Varunapar
695360.4438,2806357.521,D1641,Shivpur,1.1,Temporary,"SH-15/244-M-M, Tarna, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.36116,82.94147,21-06-2018,Tarna,Varunapar
699016.6465,2799963.662,D1642,Bhelupur,1.1,Temporary,"B40/176-10-1, Sri Nagar, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30297,82.97685,21-06-2018,Raneepur,Bhelupur
701335.7761,2799051.836,D1643,Bhelupur,1.1,Temporary,"Kutchhery, Varanasi, UP, India",W014,Dustbin,25.29443,82.99974,21-06-2018,Nawabganj,Bhelupur
700410.3641,2801743.806,D1644,Chetganj,1.1,Temporary,"Fatman Road, Kashi Vidyapeeth, Varanasi 221001, India",W041,Dustbin,25.31885,82.99095,21-06-2018,Lallapura Khurd,Dashaswamedh
698395.3886,2801456.946,D1645,Dashaswamedh,1.1,Temporary,"Swaroop Nagar, Varanasi, UP, India",W003,Dustbin,25.31653,82.9709,21-06-2018,Lahartara,Dashaswamedh
699920.8091,2797604.808,D1646,Bhelupur,1.1,Temporary,"Gandhi Nagar, Sunderpur, Varanasi, UP, India",W029,Dustbin,25.28156,82.98548,21-06-2018,Sunderpur,Bhelupur
699860.7393,2800979.989,D1647,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31203,82.98538,21-06-2018,Shivpurwa,Dashaswamedh
702278.3038,2804642.585,D1648,Sarnath,1.1,Temporary,"Nakkhighat Rd, Ashok Nagar, Varanasi, Uttar Pradesh 221001, India",W012,Dustbin,25.34476,83.00993,21-06-2018,Danialpur,Varunapar
703014.7877,2803209.911,D1649,Adampur,1.1,Temporary,"Mal Godam Varanasi City Railway Stn, Varanasi, UP, India",W039,Dustbin,25.33173,83.01703,21-06-2018,Zalalipura,Adampur
698947.6361,2805251.113,D1650,Sikraul,1.1,Temporary,"S2/63, Kautilya Kon Rd, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W038,Dustbin,25.3507,82.97694,21-06-2018,Dithori Mahal,Varunapar
697525.7062,2805409.668,D1651,Sikraul,1.1,Temporary,"Semal Sadan 1/35, 5M, Central Jail Rd, Shyam Nagar Colony, Shivpur, Varanasi, Uttar Pradesh 221002, India",W017,Dustbin,25.35232,82.96284,21-06-2018,Narayanpur,Varunapar
701960.7754,2805136.427,D1652,Sarnath,1.1,Temporary,"Panchkoshi Road, Ganpathi Nagar, Paharia, Varanasi, Uttar Pradesh 221001, India",W026,Dustbin,25.34926,83.00685,21-06-2018,Paharia,Varunapar
701460.2106,2802521.767,D1653,Chetganj,1.1,Temporary,"Rambabu Kharadwale Galli, Balbhadra Colony, Piplani Katra, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W037,Dustbin,25.32573,83.00149,21-06-2018,Jagatganj,Dashaswamedh
701930.0726,2803356.488,D1654,Jaitpura,1.1,Temporary,"J14/13b, Bari Bazar Rd, Qazi Sadullah Pura, Alaipura, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.3332,83.00628,21-06-2018,Kaji Sadullapura,Adampur
695648.4202,2806838.137,D1655,Shivpur,1.1,Temporary,"SH-15/104A-39K, Chhataripur, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.36546,82.9444,21-06-2018,Tarna,Varunapar
699302.6221,2805483.505,D1656,Sikraul,1.1,Temporary,"S25/221-P-2, Panchkoshi Rd, Anaula Taktapur Contonment, VDA Colony, Varanasi, Uttar Pradesh 221003, India",W038,Dustbin,25.35275,82.9805,21-06-2018,Dithori Mahal,Varunapar
700742.2687,2801975.885,D1657,Chetganj,1.1,Temporary,"Kamayani Road, Pishach Mochan, Lohamandi, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.3209,82.99428,21-06-2018,Lallapura Khurd,Dashaswamedh
700199.4445,2801298.578,D1658,Chetganj,1.1,Temporary,"D 64/149 C, Vidyapeeth Rd, Madhopur, Sigra, Varanasi, Uttar Pradesh 221001, India",W002,Dustbin,25.31486,82.98879,21-06-2018,Chhittupur,Dashaswamedh
699825.9733,2801151.214,D1659,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31358,82.98506,21-06-2018,Shivpurwa,Dashaswamedh
699405.5607,2805127.144,D1660,Sikraul,1.1,Temporary,"Bindhwasinnagar, Bhojubir, Varanasi, UP, India",W038,Dustbin,25.34952,82.98147,21-06-2018,Dithori Mahal,Varunapar
701247.4769,2805166.742,D1661,Sikraul,1.1,Temporary,"S9/328-5KH, Panchkoshi Road, Pandeypur, Paharia, Varanasi, Uttar Pradesh 221002, India",W007,Dustbin,25.34963,82.99977,21-06-2018,Nai Basti,Varunapar
700075.4593,2802052.396,D1662,Chetganj,1.1,Temporary,"C-32/4, Vidyapeeth Rd, Englishiyaline, Vidya Vihar Colony, Shivpurwa, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32168,82.98767,21-06-2018,Lallapura Khurd,Dashaswamedh
699949.8554,2799656.142,D1663,Nagwa,1.1,Temporary,"Kolhua Vinayaka, Varanasi, UP, India",W027,Dustbin,25.30007,82.98607,21-06-2018,Virdopur,Bhelupur
696948.3071,2806269.87,D1664,Shivpur,1.1,Temporary,"SH-9/130-L-M-2, Shivpur Bypass Rd, Bagatpur, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.36016,82.95723,21-06-2018,Tarna,Varunapar
701853.7528,2803409.637,D1665,Jaitpura,1.1,Temporary,"J14/13b, Bari Bazar Rd, Qazi Sadullah Pura, Alaipura, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33369,83.00553,21-06-2018,Kaji Sadullapura,Adampur
699880.9105,2800978.072,D1666,Dashaswamedh,1.1,Temporary,"D59/143-15, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31201,82.98558,21-06-2018,Shivpurwa,Dashaswamedh
700323.2058,2800831.731,D1667,Dashaswamedh,1.1,Temporary,"Satshri Complex, Raja Sir Motichand Rd, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31063,82.98995,21-06-2018,Sigra,Dashaswamedh
700986.3135,2800196.737,D1668,Bhelupur,1.1,Temporary,"Kamachha Tiraha, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30481,82.99644,21-06-2018,Virdopur,Bhelupur
700245.2278,2800860.489,D1669,Dashaswamedh,1.1,Temporary,"Rajghat, Varanasi, UP, India",W032,Dustbin,25.3109,82.98918,21-06-2018,Sigra,Dashaswamedh
700862.9364,2800500.709,D1670,Bhelupur,1.1,Temporary,"Gurubagh Road, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30757,82.99526,21-06-2018,Virdopur,Bhelupur
703648.5535,2804651.051,D1671,Sarnath,1.1,Temporary,"Sa 22/172, Madan Mohan Malviya Rd, DIndayalpur, Varanasi, Uttar Pradesh 221007, India",W012,Dustbin,25.34465,83.02354,21-06-2018,Danialpur,Varunapar
697928.9916,2805644.947,D1672,Shivpur,1.1,Temporary,"S-1/124-A, Kautilya Kon Rd, Jai Nagar Colony, Bhojuveer, Varanasi, Uttar Pradesh 221002, India",W022,Dustbin,25.35439,82.96688,21-06-2018,Shivpur,Varunapar
696703.2743,2806366.005,D1673,Shivpur,1.1,Temporary,"SH-15/74-A-10, Shivpur Bypass Rd, New Ashok Vihar Colony, Chhatripur, Shivpur, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.36106,82.95481,21-06-2018,Tarna,Varunapar
700217.5765,2800823.514,D1674,Dashaswamedh,1.1,Temporary,"Shakti Plaza Tower, Rathyatra Sigra Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31057,82.9889,21-06-2018,Sigra,Dashaswamedh
699476.1488,2805255.611,D1675,Sikraul,1.1,Temporary,"Bindhwasinnagar, Bhojubir, Varanasi, UP, India",W038,Dustbin,25.35067,82.98219,21-06-2018,Dithori Mahal,Varunapar
700927.9486,2802963.673,D1676,Chetganj,1.1,Temporary,"S12/43, Sanskrit University Rd, Andhrapull, Teliyabag, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32979,82.99627,21-06-2018,Jagatganj,Dashaswamedh
698128.5826,2801451.915,D1677,Dashaswamedh,1.1,Temporary,"Swaroop Nagar, Varanasi, UP, India",W003,Dustbin,25.31652,82.96825,21-06-2018,Lahartara,Dashaswamedh
700262.0954,2800809.771,D1678,Dashaswamedh,1.1,Temporary,"Sigra Chauraha, Sigra, Varanasi 221010, India",W032,Dustbin,25.31044,82.98934,21-06-2018,Sigra,Dashaswamedh
700926.1259,2800247.917,D1679,Bhelupur,1.1,Temporary,"Kamachha Tiraha, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30528,82.99585,21-06-2018,Virdopur,Bhelupur
694936.0101,2806538.613,D1680,Shivpur,1.1,Temporary,"Lucknow - Varanasi Rd, Tarna, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.36285,82.93728,21-06-2018,Tarna,Varunapar
703617.7001,2804027.871,D1681,Adampur,1.1,Temporary,"Ashapur Road, Varanasi, UP 221007",W066,Dustbin,25.33903,83.02314,21-06-2018,Saraiya,Adampur
700967.313,2800255.178,D1682,Bhelupur,1.1,Temporary,"Kamachha Tiraha, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30534,82.99626,21-06-2018,Virdopur,Bhelupur
697520.4957,2805353.084,D1683,Shivpur,1.1,Temporary,"S-1/35-5-BL, Shyam Nagar Colony, Chotta Chuppepur, Varanasi, Uttar Pradesh 221003, India",W001,Dustbin,25.35181,82.96278,21-06-2018,Indrapur,Varunapar
700673.9282,2803116.116,D1684,Sikraul,1.1,Temporary,"S14/18, Teliyabag, Andhrapull, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.3312,82.99377,21-06-2018,Jagatganj,Varunapar
699617.6429,2805151.34,D1685,Sikraul,1.1,Temporary,"Bindhwasinnagar, Bhojubir, Varanasi, UP, India",W038,Dustbin,25.34971,82.98358,21-06-2018,Dithori Mahal,Varunapar
702224.3163,2804013.526,D1686,Sikraul,1.1,Temporary,"Nakkhi Ghat Road, Varanasi, UP 221007",W021,Dustbin,25.33909,83.0093,21-06-2018,Chowka Ghat,Varunapar
701108.8017,2800290.527,D1687,Dashaswamedh,1.1,Temporary,"Rebdi Talab Road, Kamachha, Varanasi 221010, India",W077,Dustbin,25.30564,82.99767,21-06-2018,Ramapura,Dashaswamedh
700198.9084,2803300.735,D1688,Sikraul,1.1,Temporary,"Nadesar, Varanasi, UP, India",W018,Dustbin,25.33293,82.98908,21-06-2018,Nadesar,Varunapar
700308.2924,2801022.086,D1689,Dashaswamedh,1.1,Temporary,"D58/12-66, Maulvibagh, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31235,82.98983,21-06-2018,Sigra,Dashaswamedh
700146.8484,2800363.751,D1690,Dashaswamedh,1.1,Temporary,"D59/20, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30643,82.98813,23-06-2018,Sigra,Dashaswamedh
700624.0186,2800989.107,D1691,Dashaswamedh,1.1,Temporary,"D57/35-A, Raja Sir Motichand Rd, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31201,82.99296,23-06-2018,Sigra,Dashaswamedh
696557.8094,2806882.417,D1692,Shivpur,1.1,Temporary,"SH-11/49-11R, Chhataripur, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.36574,82.95344,23-06-2018,Tarna,Varunapar
702511.5385,2806072.118,D1693,Sarnath,1.1,Temporary,"Paharia, Varanasi, UP, India",W026,Dustbin,25.35763,83.01246,23-06-2018,Paharia,Varunapar
700965.0659,2805604.621,D1694,Sarnath,1.1,Temporary,"S4/1, Main Ln, Pandeypur, Paharia, Varanasi, Uttar Pradesh 221002, India",W016,Dustbin,25.35362,82.99703,23-06-2018,Pandeypur,Varunapar
697738.4774,2805592.287,D1695,Sikraul,1.1,Temporary,"S-1/154-B, Shivpur, Varanasi, Uttar Pradesh 221003, India",W017,Dustbin,25.35394,82.96498,23-06-2018,Narayanpur,Varunapar
700025.5199,2800870.524,D1696,Dashaswamedh,1.1,Temporary,"34, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31102,82.987,23-06-2018,Sigra,Dashaswamedh
700935.8182,2803178.744,D1697,Sikraul,1.1,Temporary,"S-17/314D-9, Andhrapull, Nadesar, Teliyabag, Varanasi, Uttar Pradesh 221002, India",W020,Dustbin,25.33173,82.99638,23-06-2018,Raja Bazar,Varunapar
699811.9311,2801011.398,D1698,Dashaswamedh,1.1,Temporary,"Shivpurwa, Varanasi 221010, India",W004,Dustbin,25.31232,82.9849,23-06-2018,Shivpurwa,Dashaswamedh
698541.3834,2797831.537,D1699,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W013,Dustbin,25.28379,82.97182,23-06-2018,Nevada,Bhelupur
701855.402,2803030.72,D1700,Jaitpura,1.1,Temporary,"J21/79, Sanjay Ghandhi Nagar Colony, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W088,Dustbin,25.33027,83.00549,23-06-2018,Rasoolpura,Adampur
701842.6066,2802674.855,D1701,Jaitpura,1.1,Temporary,"J12/38B4, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W058,Dustbin,25.32706,83.00531,23-06-2018,Dhoopchandi,Adampur
698352.2641,2798499.089,D1702,Nagwa,1.1,Temporary,"DLW Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.28984,82.97004,23-06-2018,Raneepur,Bhelupur
700392.1344,2801547.418,D1703,Chetganj,1.1,Temporary,"C19/135-7, Lallapura Rd, Gulab Bagh Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31708,82.99074,23-06-2018,Lallapura Khurd,Dashaswamedh
701820.5478,2807168.651,D1704,Sarnath,1.1,Temporary,"Aktha Road, Paharia, Varanasi, Uttar Pradesh. 2 m from Eatery Stall pin-221007 (India)",W035,Dustbin,25.36762,83.00576,23-06-2018,Ramareypur,Varunapar
698116.2722,2797488.465,D1705,Nagwa,1.1,Temporary,"DLW Chunar Road, Pahari, Varanasi 221108, India",W059,Dustbin,25.28075,82.96755,23-06-2018,Raneepur,Bhelupur
700450.1624,2800421.44,D1706,Dashaswamedh,1.1,Temporary,"Rathyatra, Varanasi, UP, India",W032,Dustbin,25.30691,82.99115,23-06-2018,Sigra,Dashaswamedh
701498.8517,2799193.879,D1707,Bhelupur,1.1,Temporary,"Ravindra Puri Colony, Varanasi, UP, India",W014,Dustbin,25.29569,83.00138,23-06-2018,Nawabganj,Bhelupur
701813.785,2807149.713,D1708,Sarnath,1.1,Temporary,"Aktha Road, Paharia, Varanasi, Uttar Pradesh. 2 m from Eatery Stall pin-221007 (India)",W035,Dustbin,25.36745,83.00569,23-06-2018,Ramareypur,Varunapar
700437.2057,2801835.061,D1709,Chetganj,1.1,Temporary,"C19/40/B3, Fatman Road, Varanasi, UP 221002",W041,Dustbin,25.31967,82.99123,23-06-2018,Lallapura Khurd,Dashaswamedh
699456.2351,2800069.874,D1710,Bhelupur,1.1,Temporary,"Gali Number 6, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30387,82.98123,23-06-2018,Raneepur,Bhelupur
700935.5046,2801038.065,D1711,Dashaswamedh,1.1,Temporary,"D61/43, Siddhigiri Bagh Rd, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31241,82.99606,23-06-2018,Sigra,Dashaswamedh
701815.8811,2802509.36,D1712,Jaitpura,1.1,Temporary,"J12/6B3, Piplani Katra, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W058,Dustbin,25.32557,83.00502,23-06-2018,Dhoopchandi,Adampur
704453.6082,2803487.625,D1713,Adampur,1.1,Temporary,"A-38/133, Konia, Varanasi, Uttar Pradesh 221007, India",W043,Dustbin,25.33404,83.03136,23-06-2018,Koniya,Adampur
699626.2232,2798042.54,D1714,Nagwa,1.1,Temporary,"Brij Enclave Colony, Sunderpur, Varanasi, UP, India",W009,Dustbin,25.28555,82.98262,23-06-2018,Saraisurjan,Bhelupur
698088.8519,2801688.441,D1715,Dashaswamedh,1.1,Temporary,"Bhitari Industrial Area, Varanasi, UP, India",W003,Dustbin,25.31866,82.96789,23-06-2018,Lahartara,Dashaswamedh
699931.2572,2805118.321,D1716,Sikraul,1.1,Temporary,"Yatayat Police, Varanasi, UP, India",W034,Dustbin,25.34937,82.98669,23-06-2018,Khajuri,Varunapar
699639.5135,2797620.59,D1717,Nagwa,1.1,Temporary,"Brij Enclave Colony, Sunderpur, Varanasi, UP, India",W029,Dustbin,25.28174,82.98269,23-06-2018,Sunderpur,Bhelupur
701381.3677,2802474.052,D1718,Chetganj,1.1,Temporary,"BJP Complex, Vidyapeeth Rd, Jagatganj, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32531,83.0007,23-06-2018,Jagatganj,Dashaswamedh
699530.5593,2805320.681,D1719,Sikraul,1.1,Temporary,"S 4/50, Mahaveer Mandir Rd, Bhubaneswar Nagar Colony, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W038,Dustbin,25.35125,82.98274,23-06-2018,Dithori Mahal,Varunapar
702992.5887,2803212.9,D1720,Jaitpura,1.1,Temporary,"Mal Godam Varanasi City Railway Stn, Varanasi, UP, India",W078,Dustbin,25.33176,83.01681,23-06-2018,Kamalgaraha,Adampur
698863.1698,2799647.837,D1721,Bhelupur,1.1,Temporary,"38/56, Sheel Nagar, Tulsipur, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30014,82.97528,23-06-2018,Raneepur,Bhelupur
701358.1302,2802816.081,D1722,Jaitpura,1.1,Temporary,"J12/120B, Dhupchandi, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W058,Dustbin,25.3284,83.00052,23-06-2018,Dhoopchandi,Adampur
699858.7418,2800978.851,D1723,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31202,82.98536,23-06-2018,Shivpurwa,Dashaswamedh
702964.0962,2804969.8,D1724,Sarnath,1.1,Temporary,"Unnamed Road, DIndayalpur, Varanasi, Uttar Pradesh 221001, India",W012,Dustbin,25.34762,83.01679,23-06-2018,Danialpur,Varunapar
696867.0866,2806935.691,D1725,Shivpur,1.1,Temporary,"38, Holapur, Chhataripur, Varanasi, Uttar Pradesh 221003, India",W010,Dustbin,25.36618,82.95652,23-06-2018,Tarna,Varunapar
700428.4488,2797474.941,D1726,Nagwa,1.1,Temporary,"Madanpura, Varanasi, UP, India",W031,Dustbin,25.28032,82.9905,23-06-2018,Naria,Bhelupur
700969.045,2799936.098,D1727,Bhelupur,1.1,Temporary,"Kamachha Road, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30246,82.99623,23-06-2018,Virdopur,Bhelupur
699622.3406,2800415.81,D1728,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30697,82.98293,23-06-2018,Tulsipur,Dashaswamedh
697760.6869,2805588.181,D1729,Sikraul,1.1,Temporary,"S-1/154, Shivpur Rd, Purani Chungi, Shivpur, Varanasi, Uttar Pradesh 221003, India",W017,Dustbin,25.3539,82.9652,23-06-2018,Narayanpur,Varunapar
701802.4225,2802601.124,D1730,Jaitpura,1.1,Temporary,"j12/15G 6A, Nati Imli Rd, Dhupchandi, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W058,Dustbin,25.3264,83.0049,23-06-2018,Dhoopchandi,Adampur
698671.5439,2805334.568,D1731,Sikraul,1.1,Temporary,"S-2/298-G, Kautilya Kon Rd, Bhojuveer, Varanasi, Uttar Pradesh 221002, India",W015,Dustbin,25.35149,82.97421,23-06-2018,Sikraul,Varunapar
699304.6025,2805485.75,D1732,Sikraul,1.1,Temporary,"S25/221-P-2, Panchkoshi Rd, Anaula Taktapur Contonment, VDA Colony, Varanasi, Uttar Pradesh 221003, India",W038,Dustbin,25.35277,82.98052,23-06-2018,Dithori Mahal,Varunapar
695181.4365,2806483.448,D1733,Shivpur,1.1,Temporary,"Shivpur, Varanasi, UP, India",W010,Dustbin,25.36232,82.93971,23-06-2018,Tarna,Varunapar
704359.0052,2803550.455,D1734,Adampur,1.1,Temporary,"A38/59KH-4-C, Konia, Varanasi, Uttar Pradesh 221007, India",W043,Dustbin,25.33462,83.03043,23-06-2018,Koniya,Adampur
700745.3423,2803189.201,D1735,Sikraul,1.1,Temporary,"F. no. O-1, VDA Flats, Lachhipura, Nadesar, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W018,Dustbin,25.33185,82.99449,23-06-2018,Nadesar,Varunapar
697783.7769,2801409.181,D1736,Dashaswamedh,1.1,Temporary,"Bhitari Industrial Area, Varanasi, UP, India",W003,Dustbin,25.31618,82.96482,23-06-2018,Lahartara,Dashaswamedh
701402.6511,2805562.409,D1737,Sarnath,1.1,Temporary,"Morya Vihar, Varanasi, UP, India",W016,Dustbin,25.35318,83.00137,23-06-2018,Pandeypur,Varunapar
699945.3041,2800982.351,D1738,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31204,82.98622,23-06-2018,Shivpurwa,Dashaswamedh
700032.1277,2802257.841,D1739,Chetganj,1.1,Temporary,"Jawaharlal Nehru Market, Varanasi, UP, India",W041,Dustbin,25.32354,82.98727,23-06-2018,Lallapura Khurd,Dashaswamedh
702473.0012,2803680.423,D1740,Jaitpura,1.1,Temporary,"J15/39A-7-S, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W036,Dustbin,25.33605,83.01172,23-06-2018,Alaipura,Adampur
698884.1838,2804298.404,D1741,Sikraul,1.1,Temporary,"Varuna Vihar Colony, Varanasi, UP, India",W015,Dustbin,25.34211,82.97617,23-06-2018,Sikraul,Varunapar
703746.2967,2806442.003,D1742,Sarnath,1.1,Temporary,"Ashapur Chowk, Mavaiya, Sarnath, Uttar Pradesh. 0 m from Axis Bank ATM pin-221007 (India)",W030,Dustbin,25.3608,83.02478,23-06-2018,Akatha,Varunapar
701250.9328,2802307.01,D1743,Chetganj,1.1,Temporary,"Lahurabir Rd, Maldahiya, Chetganj, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32382,82.99938,23-06-2018,Jagatganj,Dashaswamedh
700012.6199,2800993.321,D1744,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W004,Dustbin,25.31213,82.98689,23-06-2018,Shivpurwa,Dashaswamedh
701825.8702,2802245.802,D1745,Chetganj,1.1,Temporary,"Nati Imli Road, Piplani Katra, Ramkatora, Varanasi 221001, India",W028,Dustbin,25.32319,83.00508,23-06-2018,Chetganj,Dashaswamedh
702694.539,2803412.289,D1746,Jaitpura,1.1,Temporary,"J15/25, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W078,Dustbin,25.3336,83.01388,23-06-2018,Kamalgaraha,Adampur
