X,Y,LM_ID,CLASS,SUB_CLASS,WRD_ID,RD_ID,LOCALITY,LM_CODE,LM_DESC,TIME_ST,Ward,Zone,Landmark_T
700400.5222,2797028.509,LM1151,15,15-Sep,W031,303025336,BHU,10,Faculty Guest House,28-04-2019,Naria,Bhelupur,Govt. Properties
700265.4466,2796705.974,LM1152,7,Jul-13,W031,303024892,BHU,21,Chhatrawas,28-04-2019,Naria,Bhelupur,Education
700128.3688,2794841.227,LM1153,33,33-19,W031,303024588,BHU,21,Krishi Form,03-05-2019,Naria,Bhelupur,Agriculture
700661.3036,2797025.612,LM1154,7,Jul-13,W031,303025332,BHU,21,Doctor Hostel,28-04-2019,Naria,Bhelupur,Education
700724.6049,2797054.127,LM1155,7,Jul-13,W031,303025332,BHU,21,Nagararjuna Girls Hostel,28-04-2019,Naria,Bhelupur,Education
701061.2263,2797241.767,LM1156,33,33-19,W031,303025547,BHU,21,Bharat Petroleum,28-04-2019,Naria,Bhelupur,Petrol Pump
701083.7181,2797199.023,LM1157,33,33-19,W031,303025547,BHU,10,Nivedita Narsars,28-04-2019,Naria,Bhelupur,Govt. Properties
701145.0429,2797239.169,LM1158,33,33-19,W031,303025550,BHU,10,Mansik Rog Chikitshak Department,28-04-2019,Naria,Bhelupur,Hospital
699862.7074,2796908.382,LM1159,16,16-Jan,W031,303025192,Karaundi Chauraha,3,Shiv Temple,10-05-2019,Naria,Bhelupur,Religious Structures
700134.1206,2796661.161,LM1160,7,Jul-13,W031,303024775,BHU,21,Kundan Devi Girls Hostel,28-04-2019,Naria,Bhelupur,Education
700232.9699,2796821.956,LM1161,7,Jul-13,W031,303025036,BHU,21,Brocha Chhatrawas,28-04-2019,Naria,Bhelupur,Education
699852.3174,2796427.853,LM1162,7,Jul-13,W031,303024803,BHU,21,Old B Girls Hostel,03-05-2019,Naria,Bhelupur,Education
699986.6791,2796647.39,LM1163,10,10-Mar,W031,303024804,BHU,21,University Club,04-05-2019,Naria,Bhelupur,Education
699953.4201,2796400.99,LM1164,18,18-04-2002,W031,303024774,BHU,21,Bijali Vibhag,04-05-2019,Naria,Bhelupur,Govt. Properties
700153.272,2796263.069,LM1165,18,18-04-2002,W031,303024716,BHU,21,Bijali Vibhag,04-05-2019,Naria,Bhelupur,Govt. Properties
700346.8566,2796599.679,LM1166,7,Jul-13,W031,302024776,BHU,21,Brocha Chhatrawas,28-04-2019,Naria,Bhelupur,Education
700361.4572,2796472.425,LM1167,13,13-Jan,W031,302024776,BHU,7,Kendra Kriya Parishad,29-04-2019,Naria,Bhelupur,Govt. Properties
700629.9897,2796446.326,LM1168,33,33-19,W031,303024777,BHU,7,Rashtriya Seva Yojana,28-04-2019,Naria,Bhelupur,Govt. Properties
700546.4692,2796321.69,LM1169,33,33-19,W031,303024733,BHU,21,Homo Science & Technology Centre,28-04-2019,Naria,Bhelupur,Education
700662.5809,2796411.74,LM1170,33,33-19,W031,303024728,BHU,21,Nagar Chetra Nikaya,28-04-2019,Naria,Bhelupur,Govt. Properties
700570.5702,2796349.705,LM1171,10,10-Jun,W031,303024728,BHU,21,Nideshak karyalaya Vigyan Sansthan,29-04-2019,Naria,Bhelupur,Education
700677.0676,2796532.903,LM1172,13,13-Jan,W031,303024777,BHU,10,Sharirik Shiksha Vibhag,28-04-2019,Naria,Bhelupur,Education
700692.1885,2796483.875,LM1173,33,33-19,W031,303024777,BHU,21,Careyar Vikas Kendra,28-04-2019,Naria,Bhelupur,Govt. Properties
700720.1864,2796458.05,LM1174,13,13-Jan,W031,302024747,BHU,21,Maigi Jal Pan Vibhag,28-04-2019,Naria,Bhelupur,Govt. Properties
700772.5433,2796504.665,LM1175,6,06-Jan,W031,302024747,BHU,21,Samta Bhawan,28-04-2019,Naria,Bhelupur,Govt. Properties
700750.5757,2796543.846,LM1176,6,06-Jan,W031,302024747,BHU,10,Economic Bhawan,29-04-2019,Naria,Bhelupur,Commercial / Non-Residential
700831.0575,2796543.358,LM1177,13,13-Jan,W031,302024747,BHU,10,Hindi Vibhag,28-04-2019,Naria,Bhelupur,Education
701016.2675,2796643.387,LM1178,10,10-Jun,W031,302025085,BHU,10,Prabandhan Shastra Sansthan,29-04-2019,Naria,Bhelupur,Education
700617.3243,2796384.544,LM1179,10,10-Jun,W031,303024728,BHU,21,D S T Antvipathan Ganithiya Vigyan Sansthan,28-04-2019,Naria,Bhelupur,Education
701037.8393,2796530.454,LM1180,10,10-Mar,W031,302024765,BHU,10,Bhartiya Mahavidyalaya,29-04-2019,Naria,Bhelupur,Education
701039.9221,2796365.612,LM1181,33,33-19,W031,302024724,BHU,10,Faculty Of Sanskrit Study,29-04-2019,Naria,Bhelupur,Education
701181.8966,2796045.316,LM1182,17,17-Aug,W031,302024718,BHU,21,BHU stadium,28-04-2019,Naria,Bhelupur,Education
700912.9259,2796200.174,LM1183,16,16-Jan,W031,302024712,BHU,3,Akela Baba Temple,28-04-2019,Naria,Bhelupur,Religious Structures
700484.8831,2796199.922,LM1184,6,06-Jan,W031,302024710,BHU,21,Shri Thakur Ratanpal Singh Warijay Bhawan,28-04-2019,Naria,Bhelupur,Residential
700550.9995,2796159.118,LM1185,10,10-Jun,W031,302024710,BHU,10,Vigyan Sansthan,28-04-2019,Naria,Bhelupur,Education
700479.2238,2796372.977,LM1186,33,33-19,W031,303024733,BHU,21,Chatrpati Shiva Ji Byam Shala,28-04-2019,Naria,Bhelupur,Education
700329.6562,2796353.195,LM1187,33,33-19,W031,303024733,BHU,21,Chatra Swasth Seva Sankul,29-04-2019,Naria,Bhelupur,Govt. Properties
700460.771,2796290.722,LM1188,33,33-19,W031,303024733,BHU,10,IIT BHU,28-04-2019,Naria,Bhelupur,Education
700090.2341,2796202.899,LM1189,10,10-Jun,W031,303024716,BHU,21,Brij Vigyan Ikai,30-04-2019,Naria,Bhelupur,Govt. Properties
700054.0537,2796117.582,LM1190,10,10-Jun,W031,302024708,BHU,10,Agro Kaife Krishi Vigyan Sansthan,30-04-2019,Naria,Bhelupur,Education
699972.5479,2796197.208,LM1191,7,Jul-13,W031,303024715,BHU,21,Tilak Chhatrawas,29-04-2019,Naria,Bhelupur,Education
700295.2488,2796415.482,LM1192,33,33-19,W031,302024731,BHU,21,Chatra Swasth Seva Sankul,29-04-2019,Naria,Bhelupur,Govt. Properties
699710.8251,2796012.609,LM1193,25,25-Jan,W031,303024721,BHU,21,Tyagraj Colony,28-04-2019,Naria,Bhelupur,Govt. Properties
699879.4483,2796240.072,LM1194,7,Jul-13,W031,303024715,BHU,21,Dr. Bhgwan Das Hostel,28-04-2019,Naria,Bhelupur,Education
700019.0925,2795949.246,LM1195,7,Jul-13,W031,302024708,BHU,21,Ram Krishan Hostel,28-04-2019,Naria,Bhelupur,Education
700035.5962,2796031.712,LM1196,7,Jul-13,W031,302024708,BHU,21,Dr. I. N. Gurtu Hostel,28-04-2019,Naria,Bhelupur,Education
700002.8559,2795877.929,LM1197,7,Jul-13,W031,303024684,BHU,21,Dr. C V Raman Hostel,28-04-2019,Naria,Bhelupur,Education
700376.3562,2796063.645,LM1198,10,10-Jun,W031,303024702,BHU,21,Brij Vigyan Ikai,30-04-2019,Naria,Bhelupur,Govt. Properties
701105.4083,2795680.707,LM1199,18,18-04-2002,W031,302024695,BHU,21,Electrical Zone,01-05-2019,Naria,Bhelupur,Govt. Properties
701052.0645,2795683.79,LM1200,20,20-Apr,W031,303024675,BHU,21,CPT,01-05-2019,Naria,Bhelupur,Commercial / Non-Residential
701023.4198,2795805.055,LM1201,33,33-19,W031,303024680,BHU,21,Road Zone,01-05-2019,Naria,Bhelupur,Govt. Properties
700893.8258,2795667.687,LM1202,15,15-Feb,W031,303024668,BHU,21,SBI Bank & ATM,02-05-2019,Naria,Bhelupur,ATM
701131.2421,2795394.947,LM1203,33,33-19,W031,302024638,BHU,21,OTO Mantralaya,02-05-2019,Naria,Bhelupur,Govt. Properties
701043.7543,2795216.604,LM1204,33,33-19,W031,302024638,BHU,21,Gail India Limited,02-05-2019,Naria,Bhelupur,Govt. Properties
700943.8605,2794927.632,LM1205,10,10-Jun,W031,303024606,BHU,21,Sankhya Vigyan Prodyogiki Kendra,03-05-2019,Naria,Bhelupur,Education
700737.8199,2795571.879,LM1206,33,33-19,W031,302024665,BHU,10,Comupter Centre,02-05-2019,Naria,Bhelupur,Education
700304.6378,2795540.96,LM1207,13,13-Jan,W031,302024658,BHU,21,Adhishtha Shodh avam Vikash Karyalaya,30-04-2019,Naria,Bhelupur,Govt. Properties
700084.1704,2795596.64,LM1208,33,33-19,W031,302024658,BHU,10,Jal Aapoorti Anubhag,30-04-2019,Naria,Bhelupur,Govt. Properties
700065.2425,2795596.551,LM1209,7,Jul-13,W031,302024678,BHU,10,Tilak Chhatrawas,29-04-2019,Naria,Bhelupur,Education
700323.5734,2795728.018,LM1210,10,10-Jun,W031,302024681,BHU,21,Beej Vigyan Ikai,30-04-2019,Naria,Bhelupur,Govt. Properties
700342.3089,2795775.508,LM1211,10,10-Jun,W031,302024681,BHU,10,Agro Kaife Krishi Vigyan Sansthan,30-04-2019,Naria,Bhelupur,Education
700101.374,2795328.98,LM1212,33,33-19,W031,302024640,BHU,21,Cantin,01-05-2019,Naria,Bhelupur,Commercial / Non-Residential
699622.3182,2794727.192,LM1213,10,10-Jun,W031,303024587,BHU,10,Rastriya Beej Pariyojna Krishi Vigyan Sansthan,03-05-2019,Naria,Bhelupur,Education
699784.5608,2794872.768,LM1214,33,33-19,W031,303024620,BHU,10,Mahamana Vidhyalaya,03-05-2019,Naria,Bhelupur,Education
700989.5417,2794619.302,LM1215,16,16-Jan,W031,303024609,BHU,3,Temple,05-05-2019,Naria,Bhelupur,Religious Structures
701592.8274,2798173.796,LM1216,17,17-Feb,W055,303027847,Durga Kund,8,Park,19-04-2019,Bhaidani,Bhelupur,Park/Garden
701664.2374,2798169.169,LM1217,33,33-19,W055,303027847,Durga Kund,21,Mumuchuk Bhavan,19-04-2019,Bhaidani,Bhelupur,Other
701535.7431,2798740.066,LM1218,15,15-31,W055,303030104,Bhadaini,21,SBI ATM,29-04-2019,Bhaidani,Bhelupur,ATM
701552.1747,2798809.559,LM1219,15,15-Feb,W055,302030545,Bhadaini,21,With Union Bank ATM,29-04-2019,Bhaidani,Bhelupur,ATM
701524.2754,2798817.726,LM1220,10,10-Jun,W055,303030496,Bhadaini,21,Acharya Ram Chandra Shukl Sanstha,29-04-2019,Bhaidani,Bhelupur,Education
701561.8453,2798866.143,LM1221,33,33-19,W055,302030564,Bhadaini,8,Safayi Karyalaya  Nager Nigam,29-04-2019,Bhaidani,Bhelupur,Govt. Properties
701618.842,2798878.687,LM1222,20,20-Apr,W055,303030623,Bhadaini,21,CPT,29-04-2019,Bhaidani,Bhelupur,Commercial / Non-Residential
701630.2053,2798883.022,LM1223,15,15-25,W055,303030623,Bhadaini,8,Toilet,29-04-2019,Bhaidani,Bhelupur,Toilet
701947.7577,2797887.095,LM1224,16,16-Jan,W055,303027048,Assi,3,Vishnu Temple,25-04-2019,Bhaidani,Bhelupur,Religious Structures
701940.7904,2797920.283,LM1225,16,16-Jan,W055,303027204,Assi,3,Ramnuj Kashi Pith Temple,25-04-2019,Bhaidani,Bhelupur,Religious Structures
701888.1005,2798078.954,LM1226,10,10-Jan,W055,303027663,Assi,10,Guru Nanak English School,25-04-2019,Bhaidani,Bhelupur,Education
701890.9284,2798101.639,LM1227,15,15-Sep,W055,303027658,Assi,16,Siya Ram Guest House,25-04-2019,Bhaidani,Bhelupur,Hotel
701891.2645,2798126.911,LM1228,16,16-Jan,W055,303027664,Assi,3,Jagnath Temple,25-04-2019,Bhaidani,Bhelupur,Religious Structures
701824.7816,2798120.931,LM1229,33,33-19,W055,303027794,Dharamgola Assi,21,Pushkar Talab,05-04-2019,Bhaidani,Bhelupur,Ponds/Kunds//Lake
701889.4242,2798218.381,LM1230,16,16-Jan,W055,303027974,Dharamgola Assi,3,Temple,05-04-2019,Bhaidani,Bhelupur,Religious Structures
701909.2945,2798256.879,LM1231,16,16-Jan,W055,303028168,Dharamgola Assi,3,Temple,05-04-2019,Bhaidani,Bhelupur,Religious Structures
701842.6166,2798259.427,LM1232,17,17-Feb,W055,303028146,Dharamgola Assi,8,Park,05-04-2019,Bhaidani,Bhelupur,Park/Garden
701964.6726,2798313.056,LM1233,7,07-Apr,W055,303028169,Dharamgola Assi,16,Hotel,06-04-2019,Bhaidani,Bhelupur,Hotel
701625.2319,2798319.385,LM1234,16,16-Jun,W055,303028289,Durga Kund,6,Shiv Dham Mahadev Ashram,19-04-2019,Bhaidani,Bhelupur,Religious Structures
701853.7821,2798344.643,LM1235,11,11-Feb,W055,303028401,Dharamgola Assi,21,Alok Hospital,05-04-2019,Bhaidani,Bhelupur,Hospital
701890.0685,2798380.761,LM1236,7,07-Apr,W055,303028464,Dharamgola Assi,16,Hotel Banaras Haveli,05-04-2019,Bhaidani,Bhelupur,Hotel
701953.2076,2798396.342,LM1237,7,07-Apr,W055,303028543,Dharamgola Assi,16,Hotel,05-04-2019,Bhaidani,Bhelupur,Hotel
701800.9708,2798395.074,LM1238,7,07-Apr,W055,303028466,Dharamgola Assi,16,Hotel Haifa,05-04-2019,Bhaidani,Bhelupur,Hotel
701866.3014,2798411.826,LM1239,16,16-Jan,W055,303028582,Dharamgola Assi,3,Sati mata Mandir,05-04-2019,Bhaidani,Bhelupur,Religious Structures
701983.0203,2798401.058,LM1240,25,25-Mar,W055,303028543,Dharamgola Assi,21,Shuddh Payjal & Parking,05-04-2019,Bhaidani,Bhelupur,Other
701790.9725,2798416.155,LM1241,7,07-Apr,W055,303028750,Dharamgola Assi,16,Hotel Divya,05-04-2019,Bhaidani,Bhelupur,Hotel
701924.0475,2798405.124,LM1242,16,16-Jun,W055,303028611,Dharamgola Assi,6,Devraha Baba Ashram,05-04-2019,Bhaidani,Bhelupur,Religious Structures
701996.7895,2798440.485,LM1243,15,15-25,W055,303028746,Dharamgola Assi,8,Public Toilet,08-04-2019,Bhaidani,Bhelupur,Toilet
701743.1642,2798459.256,LM1244,7,07-Apr,W055,303028776,Bhadaini,16,Hotel Ganesh,07-04-2019,Bhaidani,Bhelupur,Hotel
701700.7931,2798458.618,LM1245,20,20-Apr,W055,303028709,Bhadaini,21,CPT,27-04-2019,Bhaidani,Bhelupur,Commercial / Non-Residential
701951.6058,2798478.749,LM1246,16,16-Jan,W055,303028818,Bhadaini,3,Sita Ram Mandir,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701705.5891,2798476.294,LM1247,16,16-Jan,W055,303028729,Bhadaini,3,Temple,27-04-2019,Bhaidani,Bhelupur,Religious Structures
701922.427,2798473.901,LM1248,16,16-Jan,W055,303028826,Bhadaini,3,Ram Janki Mandir Trust,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701600.1998,2798462.106,LM1249,6,06-Jan,W055,303028855,Bhadaini,21,Vijay Garh Kothi,27-04-2019,Bhaidani,Bhelupur,Residential
701798.8602,2798491.58,LM1250,16,16-Feb,W055,303028901,Bhadaini,4,Mosque,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701751.0597,2798493.329,LM1251,15,15-Sep,W055,303028777,Bhadaini,16,Raudh Guest House,07-04-2019,Bhaidani,Bhelupur,Hotel
701862.6093,2798469.039,LM1252,33,33-19,W055,303028670,Bhadaini,7,Chhota Nagpur Bagicha,08-04-2019,Bhaidani,Bhelupur,Park/Garden
701772.1789,2798504.193,LM1253,7,07-Apr,W055,303028944,Bhadaini,21,VIA Varanasi Hotel,07-04-2019,Bhaidani,Bhelupur,Hotel
701950.6562,2798541.883,LM1254,33,33-19,W055,303029039,Bhadaini,21,Rani Lakshmi Bai Janm Bhoomi Sthal,08-04-2019,Bhaidani,Bhelupur,Other
701936.6637,2798543.317,LM1255,10,10-Mar,W055,303029002,Bhadaini,10,Shri Nandalala Bajoriya Sanskrit Mahavidyalaya,08-04-2019,Bhaidani,Bhelupur,Education
701985.2203,2798559.087,LM1256,7,Jul-13,W055,303029158,Bhadaini,21,Reeva Kothi Hostel,08-04-2019,Bhaidani,Bhelupur,Education
701945.5141,2798568.537,LM1257,33,33-19,W055,303029215,Bhadaini,10,Marwadi Sewa Sangh Sanskrit Uchchtar Madhyamik Vi*,08-04-2019,Bhaidani,Bhelupur,Education
701967.9137,2798600.529,LM1258,15,15-May,W055,303029392,Bhadaini,14,Police Chowki Assi,08-04-2019,Bhaidani,Bhelupur,Police Station
701797.6896,2798590.873,LM1259,33,33-19,W055,303029337,Bhadaini,21,Shri Marwadi Sewa Sangh,07-04-2019,Bhaidani,Bhelupur,Other
701772.3713,2798605.92,LM1260,20,20-Apr,W055,303029351,Bhadaini,21,CPT,07-04-2019,Bhaidani,Bhelupur,Commercial / Non-Residential
701477.9369,2798607.621,LM1261,33,33-19,W055,303029546,Bhadaini,21,New Aditya Diagnostic Center,27-04-2019,Bhaidani,Bhelupur,Hospital
701699.9756,2798604.699,LM1262,15,15-Feb,W055,303029370,Bhadaini,21,Sadhu Vella Ashram Bankhandi Mahadev,27-04-2019,Bhaidani,Bhelupur,Religious Structures
702003.0892,2798627.215,LM1263,16,16-Jan,W055,303029442,Bhadaini,3,Temple,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701978.6307,2798616.568,LM1264,33,33-19,W055,303029452,Bhadaini,7,Swachcha Ganga Paryavaran Shiksha Kendra,08-04-2019,Bhaidani,Bhelupur,Education
701891.8252,2798612.272,LM1265,10,10-Jan,W055,303029438,Bhadaini,10,Imperial Public School,08-04-2019,Bhaidani,Bhelupur,Education
701821.4954,2798640.309,LM1266,15,15-Feb,W055,303029479,Bhadaini,21,SBI Bank with ATM,07-04-2019,Bhaidani,Bhelupur,ATM
701879.9065,2798650.259,LM1267,7,07-Apr,W055,303029550,Bhadaini,16,Hotel,08-04-2019,Bhaidani,Bhelupur,Hotel
701936.8948,2798658.528,LM1268,16,16-Jan,W055,303029623,Bhadaini,3,Temple,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701968.1371,2798650.14,LM1269,33,33-19,W055,303029452,Bhadaini,21,Classical Dance Teaching Centre,08-04-2019,Bhaidani,Bhelupur,Education
701637.0053,2798664.716,LM1270,16,17-16,W055,303029753,Bhadaini,21,Panchayati Akhada,27-04-2019,Bhaidani,Bhelupur,Religious Structures
701916.6709,2798669.059,LM1271,10,10-Jan,W055,303029623,Bhadaini,10,Poorv Madhyamik Vidyalaya Bhadaini,08-04-2019,Bhaidani,Bhelupur,Education
701671.5038,2798646.012,LM1272,6,06-Feb,W055,303029703,Bhadaini,21,Sadhu Vella Apartment,27-04-2019,Bhaidani,Bhelupur,Residential
701988.9345,2798678.139,LM1273,16,16-Jan,W055,303029710,Bhadaini,3,Temple,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701974.6145,2798675.25,LM1274,16,16-Jan,W055,303029710,Bhadaini,3,Temple,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701951.27,2798681.256,LM1275,16,16-Jan,W055,303029872,Bhadaini,3,Temple,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701966.0937,2798703.368,LM1276,33,33-19,W055,303029804,Bhadaini,3,Lola Kund,08-04-2019,Bhaidani,Bhelupur,Religious Structures
701482.5727,2798730.346,LM1277,10,10-Jan,W055,303029864,Bhadaini,10,Prathmik Vidhyalay Durgakund,27-04-2019,Bhaidani,Bhelupur,Education
701887.9684,2798742.564,LM1278,15,15-Sep,W055,303030058,Bhadaini,21,Kashi Guest House,09-04-2019,Bhaidani,Bhelupur,Hotel
701945.6454,2798738.64,LM1279,13,13-Jan,W055,303029960,Bhadaini,9,Jal Kal Vibhag +Vidhut Vibhag,09-04-2019,Bhaidani,Bhelupur,Govt. Properties
701891.227,2798767.577,LM1280,18,18-04-2002,W055,303030058,Bhadaini,7,Power House,25-04-2019,Bhaidani,Bhelupur,Govt. Properties
701829.2661,2798769.944,LM1281,33,33-19,W055,303030162,Bhadaini,21,Sri Tulasi Library,25-04-2019,Bhaidani,Bhelupur,Education
701867.9718,2798770.622,LM1282,13,13-Jan,W055,303030058,Bhadaini,7,Karyalaya Prakhand Adhikari,08-04-2019,Bhaidani,Bhelupur,Govt. Properties
701510.5498,2798786.608,LM1283,10,10-Jan,W055,303030496,Bhadaini,10,Goswami Tulsidas Middle School,29-04-2019,Bhaidani,Bhelupur,Education
701977.3478,2798801.696,LM1284,16,16-Jan,W055,303030329,Bhadaini,3,Temple,09-04-2019,Bhaidani,Bhelupur,Religious Structures
702028.3397,2798809.153,LM1285,16,16-Jan,W055,303030181,Bhadaini,3,Temple,09-04-2019,Bhaidani,Bhelupur,Religious Structures
702049.0601,2798414.441,LM1286,31,31-Aug,W055,303028436,Dharamgola Assi,15,Assi Ghat,05-04-2019,Bhaidani,Bhelupur,Religious Structures
701915.5789,2798860.991,LM1287,11,11-Feb,W055,303030626,Bhadaini,21,Mata Ananadmay Hospital,08-04-2019,Bhaidani,Bhelupur,Hospital
701852.8783,2798892.655,LM1288,10,10-Jun,W055,303030620,Bhadaini,21,Karmchari Rajy Aoushdhi Sansthan,29-04-2019,Bhaidani,Bhelupur,Govt. Properties
701896.1431,2798884.282,LM1289,15,15-25,W055,303030626,Bhadaini,8,Shouchalay,08-04-2019,Bhaidani,Bhelupur,Toilet
701998.0299,2798756.904,LM1290,13,13-Jan,W055,303030154,Bhadaini,9,Jal Kal Vibhag Assets,05-04-2019,Bhaidani,Bhelupur,Govt. Properties
701881.3221,2798810.901,LM1291,16,16-Jan,W055,303030375,Bhadaini,21,Assi Ghat Mandir Ganga Sewa Samiti,05-04-2019,Bhaidani,Bhelupur,Religious Structures
702049.334,2798783.671,LM1292,31,31-Aug,W055,303030181,Bhadaini,15,Nakki Ghat,05-04-2019,Bhaidani,Bhelupur,Religious Structures
702053.5984,2798488.973,LM1293,31,31-Aug,W055,303028971,Dharamgola Assi,15,Assi Ghat,05-04-2019,Bhaidani,Bhelupur,Religious Structures
699765.8097,2797769.541,LM1294,25,25-Jan,W009,302026694,Sunderpur,20,Sabji Mandi,18-06-2019,Saraisurjan,Bhelupur,Other
699586.712,2797799.791,LM1295,15,15-Feb,W009,303026997,Bhikharipur Sundarpur,21,Canara Bank,28-03-2019,Saraisurjan,Bhelupur,Bank
699634.2013,2797801.827,LM1296,11,11-Jun,W009,303026955,Sunderpur,7,Nagari Prathmik Swasthya Kendra,18-06-2019,Saraisurjan,Bhelupur,Education
699458.7192,2797790.234,LM1297,11,11-Feb,W009,302026728,Bhikharipur Sundarpur,21,Life Line Hospital,28-03-2019,Saraisurjan,Bhelupur,Hospital
699312.5206,2797836.767,LM1298,11,11-Feb,W009,303026986,Bhikharipur Sundarpur,21,Upkar Hospital,28-03-2019,Saraisurjan,Bhelupur,Hospital
699602.7601,2797835.554,LM1299,15,15-Feb,W009,303026997,Bhikharipur Sundarpur,21,SBI Bank,28-03-2019,Saraisurjan,Bhelupur,Bank
699284.1385,2797842.914,LM1300,7,07-Jul,W009,303026986,Bhikharipur Sundarpur,21,Ishwari Vatika,28-03-2019,Saraisurjan,Bhelupur,Residential
699353.1258,2797841.559,LM1301,7,07-Jul,W009,303026983,Bhikharipur Sundarpur,21,Madhu Raj Vatika,28-03-2019,Saraisurjan,Bhelupur,Residential
699080.4252,2797863.106,LM1302,6,06-Feb,W009,303027026,Sundarpur Newada,21,KBN Lion Enclave,02-04-2019,Saraisurjan,Bhelupur,Commercial / Non-Residential
699858.3086,2797878.668,LM1303,16,16-Jan,W009,303027028,Sunderpur,3,Natveer Baba Temple,14-04-2019,Saraisurjan,Bhelupur,Religious Structures
699760.3869,2797925.666,LM1304,18,18-01-2001,W009,303027123,Sunderpur,9,Jal Kal Vibhag,14-04-2019,Saraisurjan,Bhelupur,Govt. Properties
699450.9762,2797926.231,LM1305,6,06-Feb,W009,303027186,Sunderpur,21,Raaj Laxmi Apartment,28-03-2019,Saraisurjan,Bhelupur,Residential
700137.7415,2797964.018,LM1306,16,16-Jan,W009,303027268,Shukulpura,3,Temple,18-04-2019,Saraisurjan,Bhelupur,Religious Structures
699540.4412,2797970.396,LM1307,18,18-01-2002,W009,303027213,Sunderpur,9,Pump House,28-03-2019,Saraisurjan,Bhelupur,Pump
700459.5717,2797983.318,LM1308,20,20-Apr,W009,303027303,Brahmanand and Sukulpura,21,CPT,03-04-2019,Saraisurjan,Bhelupur,Commercial / Non-Residential
699794.2147,2797957.653,LM1309,10,10-Jan,W009,303027238,Sunderpur,10,Golden Bhim School,14-04-2019,Saraisurjan,Bhelupur,Education
700155.021,2798012.778,LM1310,20,20-Apr,W009,303027412,Shukulpura,21,CPT,18-04-2019,Saraisurjan,Bhelupur,Commercial / Non-Residential
700160.3688,2798025.897,LM1311,16,16-Jan,W009,303027413,Shukulpura,3,Temple,18-04-2019,Saraisurjan,Bhelupur,Religious Structures
699042.6131,2798000.144,LM1312,10,10-Jan,W009,303027522,Sundarpur Newada,10,S S Mission School,28-03-2019,Saraisurjan,Bhelupur,Education
699855.5555,2798032.39,LM1313,6,06-Feb,W009,303027499,Sunderpur,21,Siddhi Vinayak Apartment,14-04-2019,Saraisurjan,Bhelupur,Residential
699076.5898,2798005.812,LM1314,10,10-Jan,W009,303027234,Sundarpur Newada,10,K Lion School,28-03-2019,Saraisurjan,Bhelupur,Education
699285.951,2798056.067,LM1315,6,06-Feb,W009,303027755,Sunderpur,21,Kailash Apartment,28-03-2019,Saraisurjan,Bhelupur,Residential
699648.1197,2798059.105,LM1316,6,06-Jan,W009,303027589,Sunderpur,21,Dasvi Bhawan,14-04-2019,Saraisurjan,Bhelupur,Residential
